index,new_stem,old_image_name,old_label_name,new_image_name,new_label_name,old_image_relpath,old_label_relpath,new_image_relpath,new_label_relpath
75,0075,01-PAN-20240506-094-666-L00000012249-CCD11_6_crop8.jpg,01-PAN-20240506-094-666-L00000012249-CCD11_6_crop8.txt,0075.jpg,0075.txt,images/train/01-PAN-20240506-094-666-L00000012249-CCD11_6_crop8.jpg,labels/train/01-PAN-20240506-094-666-L00000012249-CCD11_6_crop8.txt,images/train/0075.jpg,labels/train/0075.txt
76,0076,01-PAN-20240506-094-666-L00000012249-CCD11_6_crop9.jpg,01-PAN-20240506-094-666-L00000012249-CCD11_6_crop9.txt,0076.jpg,0076.txt,images/train/01-PAN-20240506-094-666-L00000012249-CCD11_6_crop9.jpg,labels/train/01-PAN-20240506-094-666-L00000012249-CCD11_6_crop9.txt,images/train/0076.jpg,labels/train/0076.txt
77,0077,01-PAN-20240506-124-321-L00000011847-CCD28_4_crop1.jpg,01-PAN-20240506-124-321-L00000011847-CCD28_4_crop1.txt,0077.jpg,0077.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD28_4_crop1.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD28_4_crop1.txt,images/train/0077.jpg,labels/train/0077.txt
78,0078,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop2.jpg,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop2.txt,0078.jpg,0078.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop2.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop2.txt,images/train/0078.jpg,labels/train/0078.txt
79,0079,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop3.jpg,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop3.txt,0079.jpg,0079.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop3.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop3.txt,images/train/0079.jpg,labels/train/0079.txt
80,0080,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop4.jpg,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop4.txt,0080.jpg,0080.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop4.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop4.txt,images/train/0080.jpg,labels/train/0080.txt
81,0081,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop5.jpg,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop5.txt,0081.jpg,0081.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop5.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop5.txt,images/train/0081.jpg,labels/train/0081.txt
82,0082,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop6.jpg,01-PAN-20240506-124-321-L00000011847-CCD28_5_crop6.txt,0082.jpg,0082.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop6.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD28_5_crop6.txt,images/train/0082.jpg,labels/train/0082.txt
83,0083,01-PAN-20240506-124-321-L00000011847-CCD29_4_crop1.jpg,01-PAN-20240506-124-321-L00000011847-CCD29_4_crop1.txt,0083.jpg,0083.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD29_4_crop1.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD29_4_crop1.txt,images/train/0083.jpg,labels/train/0083.txt
84,0084,01-PAN-20240506-124-321-L00000011847-CCD29_5_crop1.jpg,01-PAN-20240506-124-321-L00000011847-CCD29_5_crop1.txt,0084.jpg,0084.txt,images/train/01-PAN-20240506-124-321-L00000011847-CCD29_5_crop1.jpg,labels/train/01-PAN-20240506-124-321-L00000011847-CCD29_5_crop1.txt,images/train/0084.jpg,labels/train/0084.txt
85,0085,01-PAN-20240510-097-233-L00000012258-CCD1_2_crop2.jpg,01-PAN-20240510-097-233-L00000012258-CCD1_2_crop2.txt,0085.jpg,0085.txt,images/train/01-PAN-20240510-097-233-L00000012258-CCD1_2_crop2.jpg,labels/train/01-PAN-20240510-097-233-L00000012258-CCD1_2_crop2.txt,images/train/0085.jpg,labels/train/0085.txt
86,0086,01-PAN-20240510-097-233-L00000012258-CCD2_2_crop1.jpg,01-PAN-20240510-097-233-L00000012258-CCD2_2_crop1.txt,0086.jpg,0086.txt,images/train/01-PAN-20240510-097-233-L00000012258-CCD2_2_crop1.jpg,labels/train/01-PAN-20240510-097-233-L00000012258-CCD2_2_crop1.txt,images/train/0086.jpg,labels/train/0086.txt
87,0087,01-PAN-20240511-122-548-L00000012428-CCD26_5_crop2.jpg,01-PAN-20240511-122-548-L00000012428-CCD26_5_crop2.txt,0087.jpg,0087.txt,images/train/01-PAN-20240511-122-548-L00000012428-CCD26_5_crop2.jpg,labels/train/01-PAN-20240511-122-548-L00000012428-CCD26_5_crop2.txt,images/train/0087.jpg,labels/train/0087.txt
88,0088,01-PAN-20240511-122-548-L00000012428-CCD26_5_crop3.jpg,01-PAN-20240511-122-548-L00000012428-CCD26_5_crop3.txt,0088.jpg,0088.txt,images/train/01-PAN-20240511-122-548-L00000012428-CCD26_5_crop3.jpg,labels/train/01-PAN-20240511-122-548-L00000012428-CCD26_5_crop3.txt,images/train/0088.jpg,labels/train/0088.txt
89,0089,01-PAN-20240511-122-548-L00000012428-CCD27_5_crop2.jpg,01-PAN-20240511-122-548-L00000012428-CCD27_5_crop2.txt,0089.jpg,0089.txt,images/train/01-PAN-20240511-122-548-L00000012428-CCD27_5_crop2.jpg,labels/train/01-PAN-20240511-122-548-L00000012428-CCD27_5_crop2.txt,images/train/0089.jpg,labels/train/0089.txt
90,0090,01-PAN-20240511-122-548-L00000012428-CCD27_6_crop1.jpg,01-PAN-20240511-122-548-L00000012428-CCD27_6_crop1.txt,0090.jpg,0090.txt,images/train/01-PAN-20240511-122-548-L00000012428-CCD27_6_crop1.jpg,labels/train/01-PAN-20240511-122-548-L00000012428-CCD27_6_crop1.txt,images/train/0090.jpg,labels/train/0090.txt
91,0091,01-PAN-20240511-122-548-L00000012428-CCD28_5_crop1.jpg,01-PAN-20240511-122-548-L00000012428-CCD28_5_crop1.txt,0091.jpg,0091.txt,images/train/01-PAN-20240511-122-548-L00000012428-CCD28_5_crop1.jpg,labels/train/01-PAN-20240511-122-548-L00000012428-CCD28_5_crop1.txt,images/train/0091.jpg,labels/train/0091.txt
92,0092,01-PAN-20240511-152-202-L00000012357-CCD23_5_crop1.jpg,01-PAN-20240511-152-202-L00000012357-CCD23_5_crop1.txt,0092.jpg,0092.txt,images/train/01-PAN-20240511-152-202-L00000012357-CCD23_5_crop1.jpg,labels/train/01-PAN-20240511-152-202-L00000012357-CCD23_5_crop1.txt,images/train/0092.jpg,labels/train/0092.txt
93,0093,01-PAN-20240511-152-202-L00000012357-CCD23_5_crop2.jpg,01-PAN-20240511-152-202-L00000012357-CCD23_5_crop2.txt,0093.jpg,0093.txt,images/train/01-PAN-20240511-152-202-L00000012357-CCD23_5_crop2.jpg,labels/train/01-PAN-20240511-152-202-L00000012357-CCD23_5_crop2.txt,images/train/0093.jpg,labels/train/0093.txt
94,0094,01-PAN-20240513-108-689-L00000012464-CCD29_5_crop2.jpg,01-PAN-20240513-108-689-L00000012464-CCD29_5_crop2.txt,0094.jpg,0094.txt,images/train/01-PAN-20240513-108-689-L00000012464-CCD29_5_crop2.jpg,labels/train/01-PAN-20240513-108-689-L00000012464-CCD29_5_crop2.txt,images/train/0094.jpg,labels/train/0094.txt
95,0095,01-PAN-20240513-108-689-L00000012464-CCD29_6_crop1.jpg,01-PAN-20240513-108-689-L00000012464-CCD29_6_crop1.txt,0095.jpg,0095.txt,images/train/01-PAN-20240513-108-689-L00000012464-CCD29_6_crop1.jpg,labels/train/01-PAN-20240513-108-689-L00000012464-CCD29_6_crop1.txt,images/train/0095.jpg,labels/train/0095.txt
96,0096,01-PAN-20240513-108-689-L00000012464-CCD29_6_crop2.jpg,01-PAN-20240513-108-689-L00000012464-CCD29_6_crop2.txt,0096.jpg,0096.txt,images/train/01-PAN-20240513-108-689-L00000012464-CCD29_6_crop2.jpg,labels/train/01-PAN-20240513-108-689-L00000012464-CCD29_6_crop2.txt,images/train/0096.jpg,labels/train/0096.txt
97,0097,01-PAN-20240513-108-690-L00000012465-CCD28_2_crop1.jpg,01-PAN-20240513-108-690-L00000012465-CCD28_2_crop1.txt,0097.jpg,0097.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD28_2_crop1.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD28_2_crop1.txt,images/train/0097.jpg,labels/train/0097.txt
98,0098,01-PAN-20240513-108-690-L00000012465-CCD28_2_crop2.jpg,01-PAN-20240513-108-690-L00000012465-CCD28_2_crop2.txt,0098.jpg,0098.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD28_2_crop2.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD28_2_crop2.txt,images/train/0098.jpg,labels/train/0098.txt
99,0099,01-PAN-20240513-108-690-L00000012465-CCD28_2_crop3.jpg,01-PAN-20240513-108-690-L00000012465-CCD28_2_crop3.txt,0099.jpg,0099.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD28_2_crop3.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD28_2_crop3.txt,images/train/0099.jpg,labels/train/0099.txt
100,0100,01-PAN-20240513-108-690-L00000012465-CCD28_3_crop2.jpg,01-PAN-20240513-108-690-L00000012465-CCD28_3_crop2.txt,0100.jpg,0100.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD28_3_crop2.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD28_3_crop2.txt,images/train/0100.jpg,labels/train/0100.txt
101,0101,01-PAN-20240513-108-690-L00000012465-CCD28_3_crop4.jpg,01-PAN-20240513-108-690-L00000012465-CCD28_3_crop4.txt,0101.jpg,0101.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD28_3_crop4.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD28_3_crop4.txt,images/train/0101.jpg,labels/train/0101.txt
102,0102,01-PAN-20240513-108-690-L00000012465-CCD29_1_crop2.jpg,01-PAN-20240513-108-690-L00000012465-CCD29_1_crop2.txt,0102.jpg,0102.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop2.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop2.txt,images/train/0102.jpg,labels/train/0102.txt
103,0103,01-PAN-20240513-108-690-L00000012465-CCD29_1_crop4.jpg,01-PAN-20240513-108-690-L00000012465-CCD29_1_crop4.txt,0103.jpg,0103.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop4.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop4.txt,images/train/0103.jpg,labels/train/0103.txt
104,0104,01-PAN-20240513-108-690-L00000012465-CCD29_1_crop5.jpg,01-PAN-20240513-108-690-L00000012465-CCD29_1_crop5.txt,0104.jpg,0104.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop5.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD29_1_crop5.txt,images/train/0104.jpg,labels/train/0104.txt
105,0105,01-PAN-20240513-108-690-L00000012465-CCD29_3_crop2.jpg,01-PAN-20240513-108-690-L00000012465-CCD29_3_crop2.txt,0105.jpg,0105.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD29_3_crop2.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD29_3_crop2.txt,images/train/0105.jpg,labels/train/0105.txt
106,0106,01-PAN-20240513-108-690-L00000012465-CCD29_3_crop3.jpg,01-PAN-20240513-108-690-L00000012465-CCD29_3_crop3.txt,0106.jpg,0106.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD29_3_crop3.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD29_3_crop3.txt,images/train/0106.jpg,labels/train/0106.txt
107,0107,01-PAN-20240513-108-690-L00000012465-CCD32_5_crop1.jpg,01-PAN-20240513-108-690-L00000012465-CCD32_5_crop1.txt,0107.jpg,0107.txt,images/train/01-PAN-20240513-108-690-L00000012465-CCD32_5_crop1.jpg,labels/train/01-PAN-20240513-108-690-L00000012465-CCD32_5_crop1.txt,images/train/0107.jpg,labels/train/0107.txt
108,0108,01-PAN-20240513-108-691-L00000012466-CCD27_5_crop1.jpg,01-PAN-20240513-108-691-L00000012466-CCD27_5_crop1.txt,0108.jpg,0108.txt,images/train/01-PAN-20240513-108-691-L00000012466-CCD27_5_crop1.jpg,labels/train/01-PAN-20240513-108-691-L00000012466-CCD27_5_crop1.txt,images/train/0108.jpg,labels/train/0108.txt
109,0109,01-PAN-20240513-108-691-L00000012466-CCD27_5_crop2.jpg,01-PAN-20240513-108-691-L00000012466-CCD27_5_crop2.txt,0109.jpg,0109.txt,images/train/01-PAN-20240513-108-691-L00000012466-CCD27_5_crop2.jpg,labels/train/01-PAN-20240513-108-691-L00000012466-CCD27_5_crop2.txt,images/train/0109.jpg,labels/train/0109.txt
110,0110,01-PAN-20240513-139-166-L00000012468-CCD22_2_crop1.jpg,01-PAN-20240513-139-166-L00000012468-CCD22_2_crop1.txt,0110.jpg,0110.txt,images/train/01-PAN-20240513-139-166-L00000012468-CCD22_2_crop1.jpg,labels/train/01-PAN-20240513-139-166-L00000012468-CCD22_2_crop1.txt,images/train/0110.jpg,labels/train/0110.txt
111,0111,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop1.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop1.txt,0111.jpg,0111.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop1.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop1.txt,images/train/0111.jpg,labels/train/0111.txt
112,0112,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop2.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop2.txt,0112.jpg,0112.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop2.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop2.txt,images/train/0112.jpg,labels/train/0112.txt
113,0113,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop3.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop3.txt,0113.jpg,0113.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop3.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop3.txt,images/train/0113.jpg,labels/train/0113.txt
114,0114,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop4.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_4_crop4.txt,0114.jpg,0114.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop4.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_4_crop4.txt,images/train/0114.jpg,labels/train/0114.txt
115,0115,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop1.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop1.txt,0115.jpg,0115.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop1.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop1.txt,images/train/0115.jpg,labels/train/0115.txt
116,0116,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop10.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop10.txt,0116.jpg,0116.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop10.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop10.txt,images/train/0116.jpg,labels/train/0116.txt
117,0117,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop11.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop11.txt,0117.jpg,0117.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop11.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop11.txt,images/train/0117.jpg,labels/train/0117.txt
118,0118,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop2.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop2.txt,0118.jpg,0118.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop2.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop2.txt,images/train/0118.jpg,labels/train/0118.txt
119,0119,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop3.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop3.txt,0119.jpg,0119.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop3.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop3.txt,images/train/0119.jpg,labels/train/0119.txt
120,0120,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop4.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop4.txt,0120.jpg,0120.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop4.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop4.txt,images/train/0120.jpg,labels/train/0120.txt
121,0121,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop5.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop5.txt,0121.jpg,0121.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop5.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop5.txt,images/train/0121.jpg,labels/train/0121.txt
122,0122,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop6.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop6.txt,0122.jpg,0122.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop6.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop6.txt,images/train/0122.jpg,labels/train/0122.txt
123,0123,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop7.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop7.txt,0123.jpg,0123.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop7.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop7.txt,images/train/0123.jpg,labels/train/0123.txt
124,0124,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop8.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop8.txt,0124.jpg,0124.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop8.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop8.txt,images/train/0124.jpg,labels/train/0124.txt
125,0125,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop9.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_5_crop9.txt,0125.jpg,0125.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop9.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_5_crop9.txt,images/train/0125.jpg,labels/train/0125.txt
126,0126,01-PAN-20240513-456-301-L00000012440-CCD1_6_crop1.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_6_crop1.txt,0126.jpg,0126.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_6_crop1.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_6_crop1.txt,images/train/0126.jpg,labels/train/0126.txt
127,0127,01-PAN-20240513-456-301-L00000012440-CCD1_6_crop2.jpg,01-PAN-20240513-456-301-L00000012440-CCD1_6_crop2.txt,0127.jpg,0127.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD1_6_crop2.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD1_6_crop2.txt,images/train/0127.jpg,labels/train/0127.txt
128,0128,01-PAN-20240513-456-301-L00000012440-CCD2_4_crop1.jpg,01-PAN-20240513-456-301-L00000012440-CCD2_4_crop1.txt,0128.jpg,0128.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD2_4_crop1.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD2_4_crop1.txt,images/train/0128.jpg,labels/train/0128.txt
129,0129,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop1.jpg,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop1.txt,0129.jpg,0129.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop1.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop1.txt,images/train/0129.jpg,labels/train/0129.txt
130,0130,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop2.jpg,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop2.txt,0130.jpg,0130.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop2.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop2.txt,images/train/0130.jpg,labels/train/0130.txt
131,0131,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop4.jpg,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop4.txt,0131.jpg,0131.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop4.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop4.txt,images/train/0131.jpg,labels/train/0131.txt
132,0132,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop6.jpg,01-PAN-20240513-456-301-L00000012440-CCD2_6_crop6.txt,0132.jpg,0132.txt,images/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop6.jpg,labels/train/01-PAN-20240513-456-301-L00000012440-CCD2_6_crop6.txt,images/train/0132.jpg,labels/train/0132.txt
133,0133,01-PAN-20240513-456-302-L00000012441-CCD1_1_crop1.jpg,01-PAN-20240513-456-302-L00000012441-CCD1_1_crop1.txt,0133.jpg,0133.txt,images/train/01-PAN-20240513-456-302-L00000012441-CCD1_1_crop1.jpg,labels/train/01-PAN-20240513-456-302-L00000012441-CCD1_1_crop1.txt,images/train/0133.jpg,labels/train/0133.txt
134,0134,01-PAN-20240513-456-302-L00000012441-CCD1_1_crop2.jpg,01-PAN-20240513-456-302-L00000012441-CCD1_1_crop2.txt,0134.jpg,0134.txt,images/train/01-PAN-20240513-456-302-L00000012441-CCD1_1_crop2.jpg,labels/train/01-PAN-20240513-456-302-L00000012441-CCD1_1_crop2.txt,images/train/0134.jpg,labels/train/0134.txt
135,0135,01-PAN-20240513-456-302-L00000012441-CCD1_2_crop1.jpg,01-PAN-20240513-456-302-L00000012441-CCD1_2_crop1.txt,0135.jpg,0135.txt,images/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop1.jpg,labels/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop1.txt,images/train/0135.jpg,labels/train/0135.txt
136,0136,01-PAN-20240513-456-302-L00000012441-CCD1_2_crop2.jpg,01-PAN-20240513-456-302-L00000012441-CCD1_2_crop2.txt,0136.jpg,0136.txt,images/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop2.jpg,labels/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop2.txt,images/train/0136.jpg,labels/train/0136.txt
137,0137,01-PAN-20240513-456-302-L00000012441-CCD1_2_crop3.jpg,01-PAN-20240513-456-302-L00000012441-CCD1_2_crop3.txt,0137.jpg,0137.txt,images/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop3.jpg,labels/train/01-PAN-20240513-456-302-L00000012441-CCD1_2_crop3.txt,images/train/0137.jpg,labels/train/0137.txt
138,0138,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop1.jpg,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop1.txt,0138.jpg,0138.txt,images/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop1.jpg,labels/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop1.txt,images/train/0138.jpg,labels/train/0138.txt
139,0139,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop10.jpg,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop10.txt,0139.jpg,0139.txt,images/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop10.jpg,labels/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop10.txt,images/train/0139.jpg,labels/train/0139.txt
140,0140,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop11.jpg,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop11.txt,0140.jpg,0140.txt,images/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop11.jpg,labels/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop11.txt,images/train/0140.jpg,labels/train/0140.txt
141,0141,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop2.jpg,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop2.txt,0141.jpg,0141.txt,images/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop2.jpg,labels/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop2.txt,images/train/0141.jpg,labels/train/0141.txt
142,0142,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop3.jpg,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop3.txt,0142.jpg,0142.txt,images/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop3.jpg,labels/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop3.txt,images/train/0142.jpg,labels/train/0142.txt
143,0143,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop4.jpg,01-PAN-20240513-456-304-L00000012443-CCD11_4_crop4.txt,0143.jpg,0143.txt,images/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop4.jpg,labels/train/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop4.txt,images/train/0143.jpg,labels/train/0143.txt
