scene_id,assigned_split,image_count,object_count,class_counts_json
MAR20_2371,val,1,7,"{""13"": 7}"
MAR20_2372,train,1,5,"{""15"": 1, ""20"": 4}"
MAR20_2374,train,1,4,"{""15"": 3, ""20"": 1}"
MAR20_2376,train,1,1,"{""18"": 1}"
MAR20_2378,train,1,7,"{""16"": 7}"
MAR20_2379,train,1,3,"{""4"": 2, ""22"": 1}"
MAR20_238,val,1,8,"{""11"": 8}"
MAR20_2381,train,1,9,"{""16"": 9}"
MAR20_2382,train,1,11,"{""19"": 11}"
MAR20_2383,train,1,6,"{""23"": 6}"
MAR20_2384,train,1,9,"{""5"": 1, ""12"": 8}"
MAR20_2385,train,1,3,"{""20"": 3}"
MAR20_2386,train,1,3,"{""8"": 3}"
MAR20_2389,train,1,6,"{""4"": 1, ""15"": 3, ""20"": 2}"
MAR20_239,val,1,13,"{""11"": 13}"
MAR20_2390,train,1,23,"{""5"": 23}"
MAR20_2391,train,1,4,"{""7"": 4}"
MAR20_2392,train,1,7,"{""4"": 7}"
MAR20_2393,train,1,12,"{""19"": 12}"
MAR20_2394,train,1,4,"{""4"": 4}"
MAR20_2395,train,1,3,"{""19"": 3}"
MAR20_2396,train,1,4,"{""11"": 4}"
MAR20_2397,train,1,1,"{""19"": 1}"
MAR20_2398,train,1,7,"{""4"": 7}"
MAR20_2399,train,1,2,"{""23"": 2}"
MAR20_24,train,1,10,"{""13"": 10}"
MAR20_240,train,1,8,"{""11"": 8}"
MAR20_2400,val,1,7,"{""7"": 7}"
MAR20_2401,train,1,7,"{""19"": 7}"
MAR20_2402,train,1,4,"{""11"": 4}"
MAR20_2403,train,1,8,"{""10"": 8}"
MAR20_2404,train,1,2,"{""5"": 1, ""12"": 1}"
MAR20_2405,val,1,1,"{""6"": 1}"
MAR20_2407,train,1,7,"{""10"": 7}"
MAR20_2408,train,1,8,"{""19"": 8}"
MAR20_2409,train,1,2,"{""7"": 1, ""21"": 1}"
MAR20_2410,train,1,3,"{""20"": 3}"
MAR20_2411,val,1,3,"{""5"": 1, ""12"": 2}"
MAR20_2412,val,1,1,"{""8"": 1}"
MAR20_2413,val,1,2,"{""11"": 2}"
MAR20_2416,train,1,9,"{""19"": 9}"
MAR20_2417,train,1,5,"{""15"": 1, ""20"": 4}"
MAR20_2418,train,1,17,"{""16"": 17}"
MAR20_2419,train,1,2,"{""19"": 2}"
MAR20_242,val,1,14,"{""11"": 14}"
MAR20_2420,train,1,3,"{""23"": 3}"
MAR20_2422,train,1,8,"{""15"": 4, ""20"": 4}"
MAR20_2427,train,1,7,"{""22"": 6, ""23"": 1}"
MAR20_2428,train,1,16,"{""19"": 16}"
MAR20_2429,train,1,4,"{""6"": 4}"
MAR20_243,train,1,8,"{""11"": 8}"
MAR20_2430,train,1,33,"{""5"": 33}"
MAR20_2431,val,1,10,"{""4"": 8, ""22"": 2}"
MAR20_2432,train,1,3,"{""5"": 3}"
MAR20_2433,train,1,3,"{""13"": 3}"
MAR20_2434,train,1,11,"{""22"": 6, ""23"": 5}"
MAR20_2435,train,1,11,"{""11"": 11}"
MAR20_2436,train,1,5,"{""5"": 1, ""6"": 1, ""12"": 3}"
MAR20_2437,train,1,5,"{""8"": 5}"
MAR20_2439,train,1,8,"{""10"": 1, ""14"": 1, ""17"": 6}"
MAR20_244,train,1,4,"{""11"": 4}"
MAR20_2440,train,1,6,"{""14"": 2, ""17"": 4}"
MAR20_2441,val,1,7,"{""16"": 7}"
MAR20_2442,train,1,6,"{""17"": 6}"
MAR20_2444,train,1,9,"{""19"": 9}"
MAR20_2445,train,1,2,"{""22"": 2}"
MAR20_2446,train,1,5,"{""13"": 5}"
MAR20_2447,train,1,10,"{""5"": 2, ""11"": 2, ""16"": 3, ""17"": 3}"
MAR20_2449,train,1,5,"{""4"": 5}"
MAR20_245,train,1,9,"{""11"": 9}"
MAR20_2450,val,1,4,"{""16"": 4}"
MAR20_2451,train,1,3,"{""17"": 3}"
MAR20_2452,train,1,18,"{""19"": 18}"
MAR20_2453,train,1,3,"{""5"": 1, ""12"": 2}"
MAR20_2454,train,1,2,"{""5"": 1, ""14"": 1}"
MAR20_2455,train,1,4,"{""17"": 4}"
MAR20_2456,val,1,6,"{""6"": 4, ""21"": 2}"
MAR20_2457,train,1,4,"{""19"": 4}"
MAR20_2458,train,1,8,"{""11"": 8}"
MAR20_2459,train,1,3,"{""18"": 3}"
MAR20_2460,train,1,8,"{""10"": 8}"
MAR20_2461,val,1,5,"{""14"": 5}"
MAR20_2462,val,1,18,"{""17"": 18}"
MAR20_2463,train,1,1,"{""18"": 1}"
MAR20_2464,train,1,6,"{""23"": 6}"
MAR20_2465,train,1,3,"{""14"": 3}"
MAR20_2468,val,1,7,"{""22"": 7}"
MAR20_247,train,1,5,"{""11"": 5}"
MAR20_2470,train,1,10,"{""17"": 10}"
MAR20_2471,train,1,3,"{""11"": 2, ""14"": 1}"
MAR20_2472,train,1,5,"{""17"": 5}"
MAR20_2474,train,1,2,"{""17"": 2}"
MAR20_2475,train,1,10,"{""22"": 7, ""23"": 3}"
MAR20_2476,train,1,5,"{""18"": 5}"
MAR20_2477,train,1,21,"{""4"": 14, ""22"": 7}"
MAR20_2478,train,1,4,"{""15"": 1, ""20"": 3}"
MAR20_2479,train,1,2,"{""16"": 2}"
MAR20_248,train,1,12,"{""11"": 12}"
MAR20_2480,train,1,6,"{""8"": 6}"
MAR20_2481,train,1,4,"{""5"": 1, ""12"": 3}"
MAR20_2482,train,1,5,"{""7"": 5}"
MAR20_2483,train,1,10,"{""8"": 10}"
MAR20_2484,train,1,5,"{""7"": 5}"
MAR20_2485,val,1,3,"{""4"": 3}"
MAR20_2486,train,1,6,"{""16"": 6}"
MAR20_2487,train,1,7,"{""15"": 4, ""20"": 3}"
MAR20_2488,train,1,2,"{""12"": 2}"
MAR20_2489,train,1,8,"{""4"": 3, ""22"": 5}"
MAR20_249,train,1,8,"{""16"": 8}"
MAR20_2490,train,1,5,"{""14"": 3, ""17"": 2}"
MAR20_2491,train,1,14,"{""5"": 1, ""8"": 13}"
MAR20_2492,train,1,6,"{""14"": 6}"
MAR20_2493,train,1,4,"{""8"": 4}"
MAR20_2494,train,1,7,"{""5"": 1, ""6"": 5, ""17"": 1}"
MAR20_2495,val,1,4,"{""10"": 4}"
MAR20_2497,train,1,5,"{""23"": 5}"
MAR20_2498,val,1,8,"{""5"": 8}"
MAR20_2499,train,1,10,"{""10"": 2, ""14"": 3, ""17"": 5}"
MAR20_25,train,1,4,"{""5"": 4}"
MAR20_250,train,1,8,"{""11"": 8}"
MAR20_2500,train,1,8,"{""22"": 4, ""23"": 4}"
MAR20_2501,train,1,15,"{""19"": 15}"
MAR20_2502,val,1,6,"{""15"": 6}"
MAR20_2503,train,1,3,"{""5"": 2, ""14"": 1}"
MAR20_2504,train,1,26,"{""19"": 26}"
MAR20_2506,train,1,10,"{""8"": 10}"
MAR20_2507,train,1,5,"{""4"": 5}"
MAR20_2509,train,1,3,"{""6"": 1, ""7"": 1, ""11"": 1}"
MAR20_251,val,1,8,"{""11"": 8}"
MAR20_2510,train,1,5,"{""4"": 5}"
MAR20_2511,val,1,4,"{""14"": 4}"
MAR20_2513,train,1,1,"{""5"": 1}"
MAR20_2514,train,1,1,"{""14"": 1}"
MAR20_2515,val,1,2,"{""12"": 2}"
MAR20_2516,train,1,4,"{""15"": 4}"
MAR20_2517,val,1,7,"{""4"": 3, ""22"": 4}"
MAR20_2518,val,1,3,"{""13"": 3}"
MAR20_2519,train,1,8,"{""12"": 8}"
MAR20_252,val,1,8,"{""11"": 8}"
MAR20_2520,train,1,3,"{""4"": 3}"
MAR20_2521,train,1,7,"{""15"": 7}"
MAR20_2522,train,1,4,"{""15"": 3, ""20"": 1}"
MAR20_2523,train,1,6,"{""6"": 2, ""14"": 1, ""17"": 3}"
MAR20_2524,train,1,5,"{""15"": 1, ""20"": 4}"
MAR20_2525,train,1,3,"{""6"": 3}"
MAR20_2526,val,1,3,"{""5"": 1, ""6"": 2}"
MAR20_2527,val,1,4,"{""4"": 4}"
MAR20_2529,train,1,4,"{""23"": 4}"
MAR20_253,train,1,6,"{""11"": 6}"
MAR20_2531,train,1,4,"{""23"": 4}"
MAR20_2532,train,1,11,"{""19"": 11}"
MAR20_2533,train,1,4,"{""20"": 4}"
MAR20_2535,train,1,5,"{""15"": 4, ""20"": 1}"
MAR20_2536,train,1,2,"{""13"": 2}"
MAR20_2537,train,1,7,"{""16"": 7}"
MAR20_2538,train,1,1,"{""16"": 1}"
MAR20_2539,val,1,2,"{""13"": 2}"
MAR20_2540,train,1,3,"{""17"": 3}"
MAR20_2542,train,1,8,"{""4"": 6, ""22"": 2}"
MAR20_2543,train,1,1,"{""22"": 1}"
MAR20_2544,train,1,2,"{""12"": 2}"
MAR20_2545,val,1,15,"{""4"": 11, ""23"": 4}"
MAR20_2547,train,1,5,"{""10"": 5}"
MAR20_2548,val,1,1,"{""8"": 1}"
MAR20_2549,train,1,5,"{""4"": 5}"
MAR20_255,train,1,4,"{""11"": 4}"
MAR20_2550,train,1,4,"{""6"": 2, ""18"": 2}"
MAR20_2551,train,1,10,"{""4"": 9, ""23"": 1}"
MAR20_2552,val,1,9,"{""16"": 9}"
MAR20_2553,train,1,3,"{""13"": 3}"
MAR20_2554,train,1,1,"{""16"": 1}"
MAR20_2555,train,1,9,"{""10"": 9}"
MAR20_2556,train,1,11,"{""19"": 11}"
MAR20_2557,train,1,8,"{""15"": 5, ""20"": 3}"
MAR20_2558,val,1,3,"{""20"": 3}"
MAR20_2560,train,1,6,"{""13"": 6}"
MAR20_2561,train,1,3,"{""10"": 1, ""14"": 2}"
MAR20_2562,train,1,3,"{""17"": 3}"
MAR20_2564,val,1,4,"{""23"": 4}"
MAR20_2565,train,1,8,"{""13"": 8}"
MAR20_2566,val,1,3,"{""17"": 3}"
MAR20_2567,val,1,9,"{""12"": 9}"
MAR20_2568,val,1,5,"{""8"": 5}"
MAR20_2569,val,1,11,"{""19"": 11}"
MAR20_2570,train,1,1,"{""14"": 1}"
MAR20_2571,val,1,12,"{""14"": 12}"
MAR20_2572,train,1,9,"{""4"": 9}"
MAR20_2573,train,1,5,"{""17"": 5}"
MAR20_2574,train,1,8,"{""4"": 8}"
MAR20_2575,train,1,7,"{""6"": 7}"
MAR20_2576,val,1,6,"{""15"": 3, ""20"": 3}"
MAR20_2577,train,1,5,"{""5"": 5}"
MAR20_2578,train,1,7,"{""5"": 5, ""10"": 1, ""14"": 1}"
MAR20_2579,train,1,4,"{""17"": 4}"
MAR20_258,train,1,6,"{""11"": 6}"
MAR20_2580,train,1,4,"{""4"": 4}"
MAR20_2582,train,1,4,"{""17"": 4}"
MAR20_2583,train,1,4,"{""17"": 4}"
MAR20_2584,train,1,5,"{""6"": 5}"
MAR20_2585,train,1,3,"{""16"": 3}"
MAR20_2587,train,1,3,"{""11"": 3}"
MAR20_2588,train,1,5,"{""8"": 5}"
MAR20_2589,train,1,4,"{""20"": 4}"
MAR20_259,train,1,8,"{""11"": 8}"
MAR20_2590,train,1,3,"{""12"": 3}"
MAR20_2591,train,1,13,"{""16"": 6, ""18"": 7}"
MAR20_2592,train,1,5,"{""17"": 5}"
MAR20_2593,train,1,3,"{""23"": 3}"
MAR20_2595,train,1,5,"{""18"": 5}"
MAR20_2596,train,1,4,"{""17"": 4}"
MAR20_2597,train,1,5,"{""5"": 2, ""12"": 3}"
MAR20_2598,train,1,1,"{""23"": 1}"
MAR20_2599,train,1,2,"{""11"": 2}"
MAR20_26,val,1,2,"{""5"": 2}"
MAR20_260,train,1,7,"{""11"": 7}"
MAR20_2600,train,1,5,"{""17"": 5}"
MAR20_2602,val,1,9,"{""10"": 9}"
MAR20_2603,train,1,2,"{""11"": 2}"
MAR20_2604,train,1,2,"{""23"": 2}"
MAR20_2605,val,1,4,"{""20"": 4}"
MAR20_2606,train,1,8,"{""17"": 8}"
MAR20_2607,train,1,1,"{""22"": 1}"
MAR20_2608,val,1,3,"{""18"": 3}"
MAR20_261,train,1,11,"{""11"": 11}"
MAR20_2614,train,1,9,"{""12"": 9}"
MAR20_2615,train,1,2,"{""8"": 2}"
MAR20_2616,train,1,2,"{""8"": 2}"
MAR20_2617,train,1,6,"{""5"": 1, ""12"": 5}"
MAR20_2620,train,1,5,"{""22"": 2, ""23"": 3}"
MAR20_2621,train,1,6,"{""7"": 6}"
MAR20_2623,train,1,3,"{""8"": 2, ""17"": 1}"
MAR20_2624,train,1,5,"{""20"": 5}"
MAR20_2625,train,1,5,"{""17"": 5}"
MAR20_2626,train,1,5,"{""11"": 5}"
MAR20_2627,train,1,5,"{""4"": 5}"
MAR20_2628,train,1,2,"{""12"": 2}"
MAR20_263,train,1,9,"{""11"": 9}"
MAR20_2630,train,1,17,"{""16"": 17}"
MAR20_2631,train,1,9,"{""19"": 9}"
MAR20_2632,train,1,4,"{""17"": 4}"
MAR20_2633,train,1,4,"{""22"": 4}"
MAR20_2634,train,1,3,"{""5"": 1, ""17"": 2}"
MAR20_2637,train,1,4,"{""5"": 1, ""12"": 3}"
MAR20_2638,train,1,9,"{""16"": 9}"
MAR20_2639,val,1,3,"{""12"": 3}"
MAR20_2640,val,1,2,"{""4"": 2}"
MAR20_2641,train,1,6,"{""10"": 6}"
MAR20_2644,train,1,5,"{""8"": 5}"
MAR20_2645,train,1,12,"{""19"": 12}"
MAR20_2646,val,1,4,"{""8"": 4}"
MAR20_2648,train,1,5,"{""5"": 2, ""6"": 1, ""17"": 2}"
MAR20_2649,val,1,11,"{""13"": 11}"
MAR20_265,val,1,5,"{""11"": 5}"
MAR20_2650,train,1,4,"{""15"": 4}"
MAR20_2651,val,1,5,"{""17"": 5}"
MAR20_2654,train,1,6,"{""15"": 1, ""20"": 5}"
MAR20_2659,train,1,1,"{""21"": 1}"
MAR20_2660,val,1,3,"{""11"": 3}"
MAR20_2662,train,1,3,"{""22"": 3}"
MAR20_2663,val,1,1,"{""14"": 1}"
MAR20_2664,train,1,3,"{""6"": 3}"
MAR20_2666,train,1,3,"{""4"": 3}"
MAR20_2667,train,1,6,"{""14"": 6}"
MAR20_2668,train,1,8,"{""6"": 8}"
MAR20_2669,train,1,7,"{""14"": 7}"
MAR20_267,train,1,10,"{""11"": 10}"
MAR20_2671,train,1,11,"{""13"": 11}"
MAR20_2672,train,1,3,"{""10"": 1, ""14"": 2}"
MAR20_2673,train,1,3,"{""17"": 3}"
MAR20_2674,train,1,4,"{""5"": 1, ""17"": 3}"
MAR20_2675,train,1,1,"{""8"": 1}"
MAR20_2676,val,1,2,"{""8"": 2}"
MAR20_2677,train,1,8,"{""4"": 3, ""22"": 3, ""23"": 2}"
MAR20_2678,train,1,8,"{""19"": 8}"
MAR20_2679,val,1,4,"{""19"": 4}"
MAR20_268,train,1,4,"{""11"": 4}"
MAR20_2680,val,1,3,"{""11"": 1, ""13"": 2}"
MAR20_2681,train,1,8,"{""6"": 8}"
MAR20_2682,val,1,5,"{""4"": 4, ""22"": 1}"
MAR20_2683,val,1,16,"{""8"": 10, ""16"": 6}"
MAR20_2685,train,1,6,"{""22"": 6}"
MAR20_2687,train,1,1,"{""8"": 1}"
MAR20_2688,train,1,11,"{""19"": 11}"
MAR20_2689,train,1,2,"{""6"": 1, ""14"": 1}"
MAR20_269,train,1,6,"{""11"": 6}"
MAR20_2690,train,1,4,"{""6"": 4}"
MAR20_2691,train,1,3,"{""20"": 3}"
MAR20_2692,val,1,9,"{""4"": 5, ""22"": 4}"
MAR20_2693,train,1,9,"{""8"": 9}"
MAR20_2694,train,1,9,"{""4"": 3, ""22"": 3, ""23"": 3}"
MAR20_2695,train,1,10,"{""4"": 3, ""23"": 7}"
MAR20_2696,train,1,12,"{""19"": 12}"
MAR20_2697,val,1,1,"{""23"": 1}"
MAR20_2698,train,1,4,"{""22"": 2, ""23"": 2}"
MAR20_2699,train,1,15,"{""19"": 15}"
MAR20_27,train,1,6,"{""5"": 6}"
MAR20_270,train,1,4,"{""11"": 4}"
MAR20_2701,val,1,6,"{""10"": 6}"
MAR20_2702,train,1,12,"{""22"": 8, ""23"": 4}"
MAR20_2703,val,1,4,"{""20"": 4}"
MAR20_2705,train,1,6,"{""17"": 6}"
MAR20_2706,train,1,15,"{""16"": 15}"
MAR20_2707,train,1,4,"{""15"": 2, ""20"": 2}"
MAR20_2708,train,1,2,"{""22"": 2}"
MAR20_271,val,1,6,"{""5"": 6}"
MAR20_2712,train,1,6,"{""4"": 5, ""22"": 1}"
MAR20_2713,train,1,3,"{""4"": 3}"
MAR20_2714,train,1,6,"{""4"": 3, ""15"": 1, ""20"": 2}"
MAR20_2715,train,1,6,"{""14"": 6}"
MAR20_2717,train,1,4,"{""4"": 4}"
MAR20_2719,train,1,12,"{""4"": 2, ""22"": 4, ""23"": 6}"
MAR20_2720,val,1,13,"{""16"": 13}"
MAR20_2722,train,1,9,"{""16"": 9}"
MAR20_2723,val,1,3,"{""8"": 3}"
MAR20_2724,train,1,6,"{""12"": 1, ""19"": 5}"
MAR20_2725,train,1,6,"{""8"": 6}"
MAR20_2726,train,1,9,"{""16"": 9}"
MAR20_2729,train,1,5,"{""23"": 5}"
MAR20_273,val,1,5,"{""13"": 5}"
MAR20_2730,train,1,7,"{""19"": 7}"
MAR20_2732,train,1,6,"{""18"": 6}"
MAR20_2733,train,1,16,"{""19"": 16}"
MAR20_2734,val,1,5,"{""11"": 5}"
MAR20_2735,train,1,5,"{""18"": 5}"
MAR20_2736,train,1,6,"{""14"": 6}"
MAR20_2737,val,1,11,"{""16"": 11}"
MAR20_2738,val,1,5,"{""16"": 5}"
MAR20_2739,val,1,4,"{""18"": 4}"
MAR20_274,train,1,7,"{""13"": 7}"
MAR20_2741,val,1,10,"{""19"": 10}"
MAR20_2742,train,1,1,"{""18"": 1}"
MAR20_2743,train,1,11,"{""11"": 11}"
MAR20_2745,train,1,15,"{""17"": 15}"
MAR20_2746,train,1,1,"{""17"": 1}"
MAR20_2747,train,1,2,"{""14"": 2}"
MAR20_2748,train,1,4,"{""6"": 4}"
MAR20_2749,train,1,4,"{""15"": 3, ""20"": 1}"
MAR20_275,train,1,4,"{""13"": 4}"
MAR20_2750,train,1,17,"{""19"": 17}"
MAR20_2751,train,1,7,"{""10"": 7}"
MAR20_2753,train,1,10,"{""4"": 2, ""22"": 7, ""23"": 1}"
MAR20_2754,train,1,7,"{""22"": 5, ""23"": 2}"
MAR20_2755,train,1,3,"{""17"": 3}"
MAR20_2756,train,1,8,"{""11"": 8}"
MAR20_2757,train,1,4,"{""17"": 4}"
MAR20_2758,train,1,5,"{""20"": 5}"
MAR20_2759,val,1,3,"{""17"": 3}"
MAR20_276,train,1,13,"{""5"": 13}"
MAR20_2760,train,1,5,"{""5"": 1, ""11"": 1, ""17"": 3}"
MAR20_2761,val,1,1,"{""18"": 1}"
MAR20_2762,train,1,2,"{""14"": 1, ""17"": 1}"
MAR20_2764,train,1,6,"{""13"": 6}"
MAR20_2765,train,1,3,"{""17"": 3}"
MAR20_2766,val,1,6,"{""4"": 6}"
MAR20_2767,train,1,3,"{""20"": 3}"
MAR20_2768,train,1,5,"{""22"": 3, ""23"": 2}"
MAR20_2769,val,1,4,"{""6"": 1, ""21"": 3}"
MAR20_277,val,1,9,"{""5"": 9}"
MAR20_2771,train,1,4,"{""15"": 4}"
MAR20_2772,train,1,5,"{""12"": 5}"
MAR20_2773,train,1,10,"{""4"": 4, ""22"": 4, ""23"": 2}"
MAR20_2774,val,1,3,"{""15"": 3}"
MAR20_2775,train,1,7,"{""12"": 7}"
MAR20_2776,train,1,17,"{""19"": 17}"
MAR20_2777,train,1,2,"{""6"": 2}"
MAR20_2778,train,1,3,"{""20"": 3}"
MAR20_2779,train,1,2,"{""20"": 2}"
MAR20_2780,train,1,7,"{""19"": 7}"
MAR20_2781,train,1,3,"{""15"": 1, ""20"": 2}"
MAR20_2782,train,1,7,"{""12"": 7}"
MAR20_2783,train,1,11,"{""17"": 11}"
MAR20_2785,train,1,9,"{""19"": 9}"
MAR20_2786,val,1,14,"{""10"": 14}"
MAR20_2787,train,1,5,"{""11"": 5}"
MAR20_2788,train,1,2,"{""23"": 2}"
MAR20_2789,train,1,1,"{""14"": 1}"
MAR20_279,train,1,5,"{""13"": 5}"
MAR20_2790,train,1,6,"{""17"": 6}"
MAR20_2792,train,1,4,"{""6"": 4}"
MAR20_2793,train,1,7,"{""5"": 7}"
MAR20_2794,train,1,12,"{""15"": 5, ""20"": 7}"
MAR20_2795,train,1,1,"{""16"": 1}"
MAR20_2796,train,1,4,"{""22"": 4}"
MAR20_2797,val,1,10,"{""18"": 4, ""19"": 6}"
MAR20_2798,train,1,8,"{""4"": 4, ""22"": 4}"
MAR20_2799,train,1,8,"{""5"": 7, ""6"": 1}"
MAR20_28,train,1,3,"{""5"": 3}"
MAR20_280,train,1,4,"{""11"": 4}"
MAR20_2800,train,1,34,"{""5"": 34}"
MAR20_2801,train,1,5,"{""5"": 2, ""11"": 3}"
MAR20_2802,train,1,2,"{""18"": 2}"
MAR20_2803,train,1,1,"{""8"": 1}"
MAR20_2804,train,1,3,"{""14"": 3}"
MAR20_2805,train,1,7,"{""4"": 3, ""22"": 3, ""23"": 1}"
MAR20_2806,train,1,3,"{""14"": 3}"
MAR20_2807,train,1,3,"{""10"": 3}"
MAR20_2808,train,1,6,"{""16"": 6}"
MAR20_281,train,1,7,"{""13"": 7}"
MAR20_2810,train,1,12,"{""18"": 12}"
MAR20_2811,train,1,8,"{""5"": 6, ""10"": 1, ""14"": 1}"
MAR20_2812,val,1,3,"{""15"": 3}"
MAR20_2813,train,1,3,"{""23"": 3}"
MAR20_2814,train,1,5,"{""5"": 5}"
MAR20_2815,train,1,5,"{""19"": 5}"
MAR20_2816,train,1,5,"{""4"": 4, ""22"": 1}"
MAR20_2817,train,1,1,"{""8"": 1}"
MAR20_2818,train,1,3,"{""10"": 3}"
MAR20_2819,train,1,6,"{""16"": 6}"
MAR20_2820,train,1,5,"{""16"": 5}"
MAR20_2821,train,1,24,"{""19"": 24}"
MAR20_2822,train,1,3,"{""4"": 3}"
MAR20_2823,train,1,4,"{""20"": 4}"
MAR20_2824,train,1,4,"{""8"": 4}"
MAR20_2825,val,1,2,"{""4"": 2}"
MAR20_2826,train,1,2,"{""16"": 2}"
MAR20_2827,train,1,7,"{""4"": 6, ""22"": 1}"
MAR20_2829,val,1,7,"{""16"": 7}"
MAR20_283,train,1,3,"{""5"": 3}"
MAR20_2830,train,1,12,"{""16"": 12}"
MAR20_2831,train,1,3,"{""12"": 3}"
MAR20_2833,train,1,5,"{""4"": 4, ""22"": 1}"
MAR20_2836,train,1,1,"{""16"": 1}"
MAR20_2838,train,1,7,"{""10"": 7}"
MAR20_284,train,1,7,"{""13"": 7}"
MAR20_2840,val,1,4,"{""17"": 4}"
MAR20_2842,train,1,3,"{""22"": 3}"
MAR20_2843,train,1,6,"{""5"": 1, ""17"": 5}"
MAR20_2844,train,1,1,"{""21"": 1}"
MAR20_2845,train,1,8,"{""19"": 8}"
MAR20_2846,train,1,1,"{""13"": 1}"
MAR20_2848,train,1,6,"{""17"": 6}"
MAR20_2849,train,1,2,"{""5"": 1, ""8"": 1}"
MAR20_2850,train,1,9,"{""16"": 9}"
MAR20_2853,train,1,8,"{""4"": 6, ""22"": 2}"
MAR20_2854,val,1,2,"{""22"": 2}"
MAR20_2855,train,1,4,"{""17"": 4}"
MAR20_2856,train,1,11,"{""8"": 11}"
MAR20_2857,train,1,1,"{""10"": 1}"
MAR20_2858,val,1,6,"{""7"": 6}"
MAR20_286,train,1,4,"{""5"": 2, ""21"": 2}"
MAR20_2860,val,1,3,"{""13"": 3}"
MAR20_2861,train,1,1,"{""14"": 1}"
MAR20_2863,train,1,1,"{""23"": 1}"
MAR20_2864,train,1,12,"{""19"": 12}"
MAR20_2865,val,1,4,"{""8"": 4}"
MAR20_2866,train,1,6,"{""22"": 2, ""23"": 4}"
MAR20_2867,train,1,18,"{""17"": 18}"
MAR20_2869,train,1,1,"{""5"": 1}"
MAR20_2871,train,1,1,"{""14"": 1}"
MAR20_2872,train,1,4,"{""6"": 4}"
MAR20_2875,train,1,1,"{""8"": 1}"
MAR20_2876,val,1,2,"{""11"": 2}"
MAR20_2877,train,1,4,"{""13"": 4}"
MAR20_2878,train,1,9,"{""4"": 7, ""22"": 2}"
MAR20_2879,train,1,5,"{""7"": 4, ""17"": 1}"
MAR20_288,val,1,4,"{""5"": 1, ""13"": 3}"
MAR20_2880,train,1,5,"{""13"": 5}"
MAR20_2881,train,1,1,"{""18"": 1}"
MAR20_2882,val,1,9,"{""10"": 9}"
MAR20_2883,train,1,6,"{""4"": 6}"
MAR20_2884,train,1,4,"{""16"": 4}"
MAR20_2885,train,1,2,"{""8"": 2}"
MAR20_2886,train,1,5,"{""20"": 5}"
MAR20_2887,train,1,2,"{""4"": 1, ""22"": 1}"
MAR20_2888,train,1,2,"{""12"": 2}"
MAR20_2889,train,1,3,"{""22"": 3}"
MAR20_289,train,1,5,"{""13"": 5}"
MAR20_2892,train,1,4,"{""23"": 4}"
MAR20_2893,train,1,6,"{""20"": 6}"
MAR20_2894,train,1,7,"{""20"": 7}"
MAR20_2895,train,1,13,"{""4"": 3, ""22"": 6, ""23"": 4}"
MAR20_2896,train,1,9,"{""16"": 9}"
MAR20_290,val,1,14,"{""13"": 14}"
MAR20_2901,train,1,12,"{""19"": 12}"
MAR20_2902,train,1,14,"{""6"": 14}"
MAR20_2903,train,1,1,"{""12"": 1}"
MAR20_2904,val,1,3,"{""20"": 3}"
MAR20_2905,train,1,2,"{""17"": 1, ""21"": 1}"
MAR20_2908,train,1,1,"{""23"": 1}"
MAR20_291,train,1,7,"{""11"": 7}"
MAR20_2910,train,1,6,"{""10"": 6}"
MAR20_2913,train,1,5,"{""15"": 2, ""20"": 3}"
MAR20_2914,val,1,6,"{""15"": 3, ""20"": 3}"
MAR20_2915,train,1,4,"{""4"": 4}"
MAR20_2916,train,1,2,"{""4"": 2}"
MAR20_2917,val,1,3,"{""17"": 2, ""21"": 1}"
MAR20_2918,train,1,8,"{""19"": 8}"
MAR20_2919,train,1,4,"{""15"": 3, ""20"": 1}"
MAR20_292,train,1,8,"{""13"": 8}"
MAR20_2920,val,1,1,"{""8"": 1}"
MAR20_2921,train,1,8,"{""22"": 4, ""23"": 4}"
MAR20_2922,train,1,2,"{""23"": 2}"
MAR20_2923,train,1,6,"{""16"": 6}"
MAR20_2924,val,1,6,"{""18"": 1, ""19"": 5}"
MAR20_2925,train,1,1,"{""16"": 1}"
MAR20_2927,train,1,7,"{""5"": 7}"
MAR20_2928,train,1,2,"{""14"": 2}"
MAR20_293,train,1,6,"{""5"": 6}"
MAR20_2931,train,1,5,"{""4"": 5}"
MAR20_2932,train,1,11,"{""16"": 11}"
MAR20_2933,train,1,7,"{""20"": 7}"
MAR20_2934,train,1,3,"{""20"": 3}"
MAR20_2935,train,1,2,"{""16"": 2}"
MAR20_2936,train,1,3,"{""17"": 3}"
MAR20_2939,train,1,6,"{""15"": 6}"
MAR20_2940,train,1,5,"{""10"": 5}"
MAR20_2941,train,1,5,"{""4"": 4, ""22"": 1}"
MAR20_2942,val,1,2,"{""8"": 2}"
MAR20_2945,train,1,7,"{""13"": 7}"
MAR20_2946,train,1,27,"{""5"": 27}"
MAR20_2947,val,1,1,"{""22"": 1}"
MAR20_2948,train,1,8,"{""10"": 8}"
MAR20_2949,train,1,3,"{""5"": 1, ""10"": 1, ""12"": 1}"
MAR20_295,train,1,3,"{""13"": 3}"
MAR20_2951,val,1,10,"{""16"": 10}"
MAR20_2952,train,1,3,"{""17"": 3}"
MAR20_2953,train,1,4,"{""22"": 1, ""23"": 3}"
